Parcela;Placa;Especie;Familia;DAP_cm
P20;20;Turpinia occidentalis;Staphyleaceae;23,4
P20;21;Persea rigens;Lauraceae;10,85
P20;22;Miconia tonduzii;Melastomataceae;13,6
P20;23;Persea americana;Lauraceae;14,33
P20;24;Persea rigens;Lauraceae;20,11
P20;25;;;31,76
P20;26;Saurauia laevigata;Actinidiaceae;9,61
P20;27;Beilschmiedia pendula;Lauraceae;31,92
P20;28;Pleurothyrium sp1;Lauraceae;13,23
P20;29;Persea rigens;Lauraceae;23,65
P20;30;Calophyllum brasiliense;Calophyllaceae;12,72
P20;31;Turpinia occidentalis;Staphyleaceae;25,05
P20;32;Byrsonima sp2;Malpighiaceae;13,56
P20;33;Guatteria lehmannii;Annonaceae;14,48
P20;34;Toxicodendron striatum;Anacardiaceae;13,66
P20;35;Croton magdalenensis;Euphorbiaceae;40,58
P20;36;Persea sp6;Lauraceae;33,26
P20;37;Matudaea colombiana;Hamamelidaceae;14,35
P20;38;Croton smithianus;Euphorbiaceae;14,99
P20;39;Huertea granadina;Tapisciaceae;23,78
P20;40;Rudgea sclerocalyx;Rubiaceae;20,15
P20;41;Persea rigens;Lauraceae;22,39
P20;42;Pouteria lucuma;Sapotaceae;16,77
P20;43;Huertea granadina;Tapisciaceae;17,13
P20;44;Trichilia pallida;Meliaceae;10,39
P20;45;Magnolia espinalii;Magnoliaceae;24,61
P20;46;Turpinia occidentalis;Staphyleaceae;17,16
P20;47;Maytenus sp1;Celastraceae;28,33
P20;48;Calophyllum brasiliense;Calophyllaceae;12,03
P20;49;Allophylus sp1;Sapindaceae;12,45
P20;50;Guatteria lehmannii;Annonaceae;11,76
P20;51;Croton smithianus;Euphorbiaceae;16,44
P20;52;Mauria ferruginea;Anacardiaceae;9,69
P20;53;Guettarda crispiflora;Rubiaceae;16,03
P20;54;Mauria ferruginea;Anacardiaceae;15,28
P20;55;Miconia caudata;Melastomataceae;10,47
P20;56;Turpinia occidentalis;Staphyleaceae;12,75
P20;57;Matudaea colombiana;Hamamelidaceae;16,9
P20;58;Matudaea colombiana;Hamamelidaceae;16,43
P20;59;Huertea granadina;Tapisciaceae;15,44
P20;60;Elaeagia myriantha;Rubiaceae;11,8
P20;61;Morus insignis;Moraceae;29,06
P20;62;Ficus mutisii;Moraceae;24,39
P20;63;Toxicodendron striatum;Anacardiaceae;15,77
P20;64;Alchornea grandiflora;Euphorbiaceae;9,64
P20;65;Toxicodendron striatum;Anacardiaceae;23,1
P20;66;Prunus subcorymbosa;Rosaceae;13,34
P20;67;Symplocos sp7;Symplocaceae;13,23
P20;68;Clethra fagifolia;Clethraceae;31,77
P20;69;Inga multijuga;Fabaceae;12,41
P20;70;Ocotea sp10;Lauraceae;10,43
P20;71;Matudaea colombiana;Hamamelidaceae;11,5
P20;72;Croton smithianus;Euphorbiaceae;15,12
P20;73;Croton smithianus;Euphorbiaceae;15,53
P20;74;Matudaea colombiana;Hamamelidaceae;11,33
P20;75;Matudaea colombiana;Hamamelidaceae;22,7
P20;76;Matudaea colombiana;Hamamelidaceae;19,58
P20;77;Inga sp15;Fabaceae;10,87
P20;78;Croton smithianus;Euphorbiaceae;16,36
P20;79;Matudaea colombiana;Hamamelidaceae;13,4
P20;80;Croton smithianus;Euphorbiaceae;21,43
P20;81;Pouteria torta;Sapotaceae;11,86
P20;82;Alchornea grandiflora;Euphorbiaceae;13,3
P20;83;Macrolobium colombianum;Fabaceae;19,9
P20;84;Croton smithianus;Euphorbiaceae;13,91
P20;85;Sloanea sp5;Elaeocarpaceae;13,02
P20;86;Magnolia espinalii;Magnoliaceae;18,73
P20;87;Croton smithianus;Euphorbiaceae;13,49
P20;88;Persea rigens;Lauraceae;12,38
P20;89;Guettarda crispiflora;Rubiaceae;10,46
P20;90;Croton smithianus;Euphorbiaceae;22,73
P20;91;Turpinia occidentalis;Staphyleaceae;12,68
P20;92;Matudaea colombiana;Hamamelidaceae;11,78
P20;93;;;22,62
P20;94;Turpinia occidentalis;Staphyleaceae;13,97
P20;95;Guettarda crispiflora;Rubiaceae;11,33
P20;96;Croton magdalenensis;Euphorbiaceae;11,87
P20;97;Guettarda crispiflora;Rubiaceae;11,81
P20;98;Panopsis sp;Proteaceae;23,5
P20;99;Ocotea jelskii;Lauraceae;13,33
P20;100;;;15,14
P20;101;Matudaea colombiana;Hamamelidaceae;19,42
P20;102;Matudaea colombiana;Hamamelidaceae;13,21
P20;103;Persea rigens;Lauraceae;13,51
P20;104;Macrolobium colombianum;Fabaceae;11,68
P20;105;Guettarda crispiflora;Rubiaceae;12,56
P20;106;;;13,44
P20;107;Guettarda crispiflora;Rubiaceae;12,29
P20;108;Sapium cuatrecasii;Euphorbiaceae;23,95
P20;109;Croton smithianus;Euphorbiaceae;10,25
P20;110;Croton smithianus;Euphorbiaceae;19,67
P20;111;Matudaea colombiana;Hamamelidaceae;9,55
P20;112;Inga sierrae;Fabaceae;16,27
P20;113;Meliosma sp4;Sabiaceae;16,11
P20;114;Matudaea colombiana;Hamamelidaceae;18,49
P20;115;Matudaea colombiana;Hamamelidaceae;21,47
P20;116;Matudaea colombiana;Hamamelidaceae;16,77
P20;117;Ficus mutisii;Moraceae;16,08
P20;118;Guettarda crispiflora;Rubiaceae;12,19
P20;119;Abarema lehmannii;Fabaceae;18,49
P20;120;Alchornea glandulosa;Euphorbiaceae;10,66
P20;121;Miconia longifolia;Melastomataceae;9,27
P20;122;Matudaea colombiana;Hamamelidaceae;16,76
P20;123;Quercus humboldtii;Fagaceae;10,19
P20;124;Myrsine coriacea;Primulaceae;10,03
P20;125;Croton smithianus;Euphorbiaceae;12,87
P20;126;Turpinia occidentalis;Staphyleaceae;12,17
P20;127;Pouteria torta;Sapotaceae;20,16
P20;128;Clethra fagifolia;Clethraceae;22,03
P20;129;Endlicheria metallica;Lauraceae;16,6
P20;130;;;18,4
P20;131;Endlicheria sp1;Lauraceae;10,28
P20;132;Croton smithianus;Euphorbiaceae;27,28
P20;133;Euplassa duquei;Proteaceae;21,91
P20;134;Alchornea glandulosa;Euphorbiaceae;13,15
P20;135;Turpinia occidentalis;Staphyleaceae;13,97
P20;136;Myrsine coriacea;Primulaceae;10,06
P20;137;Aiouea dubia;Lauraceae;11,26
P20;138;Croton smithianus;Euphorbiaceae;20,28
P20;139;Guettarda crispiflora;Rubiaceae;14,48
P20;140;Aiouea dubia;Lauraceae;14,36
P20;141;Ficus mutisii;Moraceae;24,49
P20;142;Ocotea macrophylla;Lauraceae;13,75
P20;143;;;20,29
P20;144;;;20,71
P20;145;Sapium cuatrecasii;Euphorbiaceae;16,01
P20;146;Sapium cuatrecasii;Euphorbiaceae;10,56
P20;147;Abarema lehmannii;Fabaceae;10,66
P20;148;Turpinia occidentalis;Staphyleaceae;12,17
P20;149;Turpinia occidentalis;Staphyleaceae;12,25
P20;150;Croton smithianus;Euphorbiaceae;29,44
P20;151;Guettarda crispiflora;Rubiaceae;19,12
P20;152;Persea sp15;Lauraceae;16,59
P20;153;Abarema lehmannii;Fabaceae;20,69
P20;154;Myrcia hartwegiana;Myrtaceae;10,19
P20;155;Guettarda crispiflora;Rubiaceae;20,92
P20;156;Sloanea sp5;Elaeocarpaceae;9,82
P20;157;Clethra fagifolia;Clethraceae;28,97
P20;158;Croton smithianus;Euphorbiaceae;16,33
P20;159;Guettarda crispiflora;Rubiaceae;12,89
P20;160;Nectandra acutifolia;Lauraceae;19,19
P20;161;Turpinia occidentalis;Staphyleaceae;14,58
P20;162;Hieronyma antioquensis;Phyllanthaceae;15,71
P20;163;Abarema lehmannii;Fabaceae;13,35
P20;164;Turpinia occidentalis;Staphyleaceae;15,67
P20;165;Croton smithianus;Euphorbiaceae;15,89
P20;166;Croton smithianus;Euphorbiaceae;15,47
P20;167;Croton smithianus;Euphorbiaceae;13,21
P20;168;Croton smithianus;Euphorbiaceae;21,39
P20;169;Croton smithianus;Euphorbiaceae;19,89
P20;170;Croton smithianus;Euphorbiaceae;19,51
P20;171;Croton smithianus;Euphorbiaceae;13,32
P20;172;Alchornea glandulosa;Euphorbiaceae;9,57
P20;173;Guettarda crispiflora;Rubiaceae;12,41
P20;174;Cecropia sp7;Urticaceae;15,13
P20;175;;;14,52
P20;176;;;15,57
P20;177;;;14,96
P20;178;Trema micrantha;Cannabaceae;10,25
P20;179;Guettarda crispiflora;Rubiaceae;12,01
P20;180;Trema micrantha;Cannabaceae;13,14
P20;181;Trema micrantha;Cannabaceae;10,2
P20;182;Brunellia sibundoya;Brunelliaceae;22,82
P20;183;Verbesina nudipes;Asteraceae;9,14
P20;184;Brunellia sibundoya;Brunelliaceae;13,82
P20;185;Croton smithianus;Euphorbiaceae;23,24
P20;186;Croton smithianus;Euphorbiaceae;17,76
P20;187;Brunellia sibundoya;Brunelliaceae;26,9
P20;188;Pourouma bicolor;Urticaceae;13,58
P20;189;Trema micrantha;Cannabaceae;11,36
P20;190;Guettarda crispiflora;Rubiaceae;11,33
P20;191;Guettarda crispiflora;Rubiaceae;11,18
P20;192;Guettarda crispiflora;Rubiaceae;11,34
P20;193;Hieronyma antioquensis;Phyllanthaceae;14,08
P20;194;Guettarda crispiflora;Rubiaceae;15,02
P20;195;Miconia tonduzii;Melastomataceae;12,97
P20;196;Guettarda crispiflora;Rubiaceae;10,06
P20;197;;;13,07
P20;198;;;13,39
P20;199;Guettarda crispiflora;Rubiaceae;13,17
P20;200;Brunellia sibundoya;Brunelliaceae;15,94
P20;201;Miconia theaezans;Melastomataceae;10,6
P20;202;Croton smithianus;Euphorbiaceae;12,78
P20;203;Guettarda crispiflora;Rubiaceae;19,24
P20;204;Geonoma undata;Arecaceae;11,22
P21;1;Pouteria sp1;Sapotaceae;25,04
P21;2;Lonchocarpus sp2;Fabaceae;22,47
P21;3;Manilkara chicle;Sapotaceae;14,11
P21;4;Ocotea sp22;Lauraceae;13,47
P21;5;Apeiba glabra;Malvaceae;15,43
P21;6;;;12,67
P21;7;Lacistema aggregatum;Lacistemataceae;25,47
P21;8;Chrysochlamys sp1;Clusiaceae;18,81
P21;9;Garcinia magnifolia;Clusiaceae;13,28
P21;10;Ampelocera sp1;Ulmaceae;72
P21;11;Manilkara chicle;Sapotaceae;16,34
P21;12;Pouteria torta;Sapotaceae;17,95
P21;13;Simarouba amara;Simaroubaceae;30,94
P21;14;Calophyllum brasiliense;Calophyllaceae;28,87
P21;15;Pouteria subrotata;Sapotaceae;16,91
P21;16;Guatteria sp3;Annonaceae;34,66
P21;17;Lecythis ampla;Lecythidaceae;14,53
P21;18;Gustavia speciosa;Lecythidaceae;13,85
P21;19;Compsoneura mutisii;Myristicaceae;15,24
P21;20;Tetragastris panamensis;Burseraceae;32,42
P21;21;Pouteria lucuma;Sapotaceae;31,36
P21;22;Pouteria torta;Chrysobalanaceae;14,74
P21;23;Pouteria torta;Sapotaceae;18,12
P21;24;Pachira sp1;Malvaceae;16,62
P21;25;Pachira sp1;Malvaceae;17,57
P21;26;Manilkara chicle;Sapotaceae;13,2
P21;27;Pterandra colombiana;Malpighiaceae;22,73
P21;28;Cariniana pyriformis;Lecythidaceae;12,97
P21;29;Calophyllum brasiliense;Calophyllaceae;15,47
P21;30;;;32,25
P21;31;Styrax sp6;Styracaceae;15,28
P21;32;Pouteria subrotata;Sapotaceae;29,29
P21;33;Coccoloba densifrons;Polygonaceae;10,08
P21;34;Eschweilera sp2;Lecythidaceae;52,17
P21;35;Cecropia peltata;Urticaceae;19,67
P21;36;Cecropia peltata;Urticaceae;11,75
P21;38;Manilkara chicle;Sapotaceae;20,47
P21;39;Cecropia peltata;Urticaceae;12,59
P21;40;Cecropia peltata;Urticaceae;10,14
P21;41;Socratea exorrhiza;Arecaceae;10,49
P21;42;Virola macrocarpa;Myristicaceae;31,54
P21;43;Chrysochlamys sp1;Clusiaceae;22,57
P21;44;Chrysochlamys sp1;Clusiaceae;13,4
P21;45;Pouteria torta;Sapotaceae;23,35
P21;46;Tetragastris panamensis;Burseraceae;37,69
P21;47;Garcinia magnifolia;Clusiaceae;11,55
P21;48;Coccoloba densifrons;Polygonaceae;10,03
P21;49;Pouteria torta;Sapotaceae;14,74
P21;50;Dialium guianense;Fabaceae;15,19
P21;51;Gustavia speciosa;Lecythidaceae;16,9
P21;52;Ravenia sp1;Rutaceae;10,77
P21;53;Brosimum guianense;Moraceae;10,82
P21;54;Brosimum guianense;Moraceae;16,43
P21;55;Garcinia magnifolia;Clusiaceae;13,76
P21;56;Pouteria torta;Sapotaceae;21,93
P21;57;Socratea exorrhiza;Arecaceae;13,88
P21;58;Ravenia sp1;Rutaceae;12,48
P21;59;Protium panamense;Burseraceae;30,46
P21;60;Coccoloba densifrons;Polygonaceae;12,2
P21;61;Gustavia speciosa;Lecythidaceae;12,42
P21;62;Brosimum guianense;Moraceae;18,3
P21;63;Garcinia magnifolia;Clusiaceae;10,5
P21;64;Guatteria sp3;Annonaceae;18,07
P21;65;Chrysochlamys sp1;Clusiaceae;11,42
P21;66;Cordia bicolor;Boraginaceae;19,83
P21;67;Otoba novogranatensis;Myristicaceae;40,61
P21;68;Talisia cerasina;Sapindaceae;14,09
P21;69;Guapira sp1;Nyctaginaceae;10,31
P21;70;Chrysochlamys sp1;Clusiaceae;19,13
P21;71;Coccoloba densifrons;Polygonaceae;15,95
P21;72;Tapirira guianensis;Anacardiaceae;31,32
P21;73;Pouteria torta;Sapotaceae;12,19
P21;74;Lacmellea panamensis;Apocynaceae;54,68
P21;75;Garcinia magnifolia;Clusiaceae;31,83
P21;76;Unonopsis colombiana;Annonaceae;11,87
P21;77;Socratea exorrhiza;Arecaceae;11,64
P21;78;Chrysochlamys sp1;Clusiaceae;11,23
P21;79;Mouriri completens;Melastomataceae;9,39
P21;80;Aspidosperma desmanthum;Apocynaceae;37,34
P21;81;Eschweilera sp2;Lecythidaceae;71,77
P21;82;Cassipourea guianensis;Rhizophoraceae;10,88
P21;83;Virola macrocarpa;Myristicaceae;12,8
P21;84;Miconia minutiflora;Melastomataceae;13,72
P21;85;Virola macrocarpa;Myristicaceae;9,62
P21;86;Eschweilera sp2;Lecythidaceae;48,19
P21;87;Tapirira guianensis;Anacardiaceae;10,56
P21;88;Gustavia speciosa;Lecythidaceae;10,77
P21;89;Rhodostemonodaphne kunthiana;Lauraceae;19,29
P21;90;Socratea exorrhiza;Arecaceae;10,73
P21;91;Ravenia sp1;Rutaceae;14,02
P21;92;Protium panamense;Burseraceae;16,01
P21;93;Pouteria subrotata;Sapotaceae;45,52
P21;94;Garcinia magnifolia;Clusiaceae;12,96
P21;95;Gustavia speciosa;Lecythidaceae;9,51
P21;96;Guatteria sp3;Annonaceae;29,16
P21;97;Aspidosperma desmanthum;Apocynaceae;11,86
P21;98;Virola macrocarpa;Myristicaceae;13,13
P21;99;Guatteria sp3;Annonaceae;37,4
P21;100;Pachira sp1;Malvaceae;14,52
P21;101;Socratea exorrhiza;Arecaceae;11,03
P21;102;Ampelocera sp1;Ulmaceae;13,88
P21;103;Garcinia madruno;Clusiaceae;11,14
P21;104;Garcinia madruno;Clusiaceae;27,21
P21;105;Otoba novogranatensis;Myristicaceae;19,29
P21;106;Brosimum guianense;Moraceae;16,57
P21;107;Otoba novogranatensis;Myristicaceae;13,55
P21;108;Virola sp2;Myristicaceae;11,49
P21;109;Eschweilera sp2;Lecythidaceae;78,88
P21;110;Maytenus sp2;Celastraceae;12,71
P21;111;Lonchocarpus sp2;Fabaceae;10,82
P21;112;Eschweilera sp2;Lecythidaceae;51,13
P21;113;Stenostomum acreanum;Rubiaceae;28,69
P21;114;Gustavia speciosa;Lecythidaceae;13,48
P21;115;Virola macrocarpa;Myristicaceae;16,36
P21;117;Tapirira guianensis;Anacardiaceae;41,39
P21;118;Chrysochlamys eclipes;Clusiaceae;10,35
P21;119;Heisteria acuminata;Olacaceae;10,63
P21;120;Rhodostemonodaphne kunthiana;Lauraceae;14,81
P21;121;Rhodostemonodaphne kunthiana;Lauraceae;14,33
P21;122;Rhodostemonodaphne kunthiana;Lauraceae;15,06
P22;1;Andira inermis;Fabaceae;13,81
P22;2;Batocarpus costaricensis;Moraceae;13,89
P22;3;Hampea punctulata;Malvaceae;11,08
P22;4;Alchornea glandulosa;Euphorbiaceae;10,93
P22;5;Astrocaryum standleyanum;Arecaceae;16,11
P22;6;Hampea punctulata;Malvaceae;9,94
P22;7;Astrocaryum standleyanum;Arecaceae;15,04
P22;8;Castilla tunu;Moraceae;13,81
P22;9;Castilla tunu;Moraceae;12,81
P22;10;Castilla tunu;Moraceae;21,7
P22;11;Prioria copaifera;Fabaceae;30,78
P22;12;Inga acrocephala;Fabaceae;12,92
P22;13;Faramea occidentalis;Rubiaceae;10,79
P22;14;Swartzia macrophylla;Fabaceae;40,52
P22;15;Prioria copaifera;Fabaceae;12,5
P22;16;Eschweilera integrifolia;Lecythidaceae;10,25
P22;17;Caryocar amygdaliferum;Caryocaraceae;145,98
P22;18;;;27,06
P22;19;Castilla tunu;Moraceae;13,7
P22;20;Clathrotropis sp1;Fabaceae;40,58
P22;21;Chrysophyllum argenteum;Sapotaceae;17,97
P22;22;Astrocaryum standleyanum;Arecaceae;15,41
P22;23;;;28,98
P22;24;Tabernaemontana grandiflora;Apocynaceae;18,84
P22;25;Castilla tunu;Moraceae;19,21
P22;26;Eschweilera integrifolia;Lecythidaceae;11,71
P22;27;Astrocaryum standleyanum;Arecaceae;20,12
P22;28;Cecropia membranacea;Urticaceae;15,02
P22;29;Trichilia septentrionalis;Meliaceae;12,61
P22;30;Perebea sp1;Moraceae;35,52
P22;31;;;200
P22;32;Astrocaryum standleyanum;Arecaceae;16,68
P22;33;Sloanea ptariana;Elaeocarpaceae;17,64
P22;34;Astrocaryum standleyanum;Arecaceae;21,33
P22;35;Trichilia septentrionalis;Meliaceae;12,34
P22;36;Perebea sp1;Moraceae;13,58
P22;37;Zanthoxylum riedelianum;Rutaceae;41,19
P22;38;Protium sp1;Burseraceae;12,94
P22;39;Celtis schippii;Cannabaceae;16,23
P22;40;Castilla tunu;Moraceae;38,27
P22;41;Castilla tunu;Moraceae;25,62
P22;42;Casearia corymbosa;Salicaceae;31,61
P22;43;Neea amplifolia;Nyctaginaceae;20,83
P22;44;Lunania parviflora;Salicaceae;28,52
P22;45;Lunania parviflora;Salicaceae;11,79
P22;46;Cecropia obtusifolia;Urticaceae;52,66
P22;47;Virola sp1;Myristicaceae;31,8
P22;48;Luehea seemannii;Malvaceae;35,42
P22;49;Virola sp2;Myristicaceae;10
P22;50;Cecropia membranacea;Urticaceae;18,42
P22;51;Castilla tunu;Moraceae;13,17
P22;52;Eugenia biflora;Myrtaceae;11,07
P22;53;Protium sp1;Burseraceae;18,14
P22;54;Astrocaryum standleyanum;Arecaceae;16,17
P22;55;Iryanthera hostmannii;Myristicaceae;10,51
P22;56;Protium sp1;Burseraceae;12,76
P22;57;Protium sp1;Burseraceae;23,2
P22;58;Hampea punctulata;Malvaceae;10
P22;59;Sapium sp1;Euphorbiaceae;10,28
P22;60;Cecropia obtusifolia;Urticaceae;25,73
P22;61;Dussia sp1;Fabaceae;31,73
P22;62;Eschweilera integrifolia;Lecythidaceae;10,41
P22;63;Astrocaryum standleyanum;Arecaceae;15,69
P22;64;Urera caracasana;Urticaceae;19,58
P22;65;Coccoloba sp6;Polygonaceae;14,23
P22;66;Urera caracasana;Urticaceae;17,55
P22;67;Coccoloba sp6;Polygonaceae;10,02
P22;68;;;16,55
P22;69;Cecropia obtusifolia;Urticaceae;29,6
P22;70;Trema micrantha;Cannabaceae;37,78
P22;71;Coccoloba sp6;Polygonaceae;14,13
P22;72;Protium sp1;Burseraceae;18,46
P22;73;Zanthoxylum riedelianum;Rutaceae;50,48
P22;74;Cordia panamensis;Boraginaceae;21,66
P22;75;Coccoloba sp6;Polygonaceae;10,62
P22;76;Coccoloba sp6;Polygonaceae;13,55
P23;1;Prunus subcorymbosa;Rosaceae;12,4
P23;2;Beilschmiedia pendula;Lauraceae;12,76
P23;3;Pleurothyrium sp1;Lauraceae;19,26
P23;4;Maytenus sp1;Celastraceae;12,79
P23;5;Neea amplifolia;Nyctaginaceae;17,28
P23;6;Beilschmiedia pendula;Lauraceae;10,73
P23;7;Ocotea macrophylla;Lauraceae;15,44
P23;8;Ocotea macrophylla;Lauraceae;21,42
P23;9;Ficus andicola;Moraceae;33,44
P23;10;Ocotea sp29;Lauraceae;16,49
P23;11;Beilschmiedia pendula;Lauraceae;13,62
P23;12;Faramea occidentalis;Rubiaceae;14,45
P23;13;Ocotea sp29;Lauraceae;13,01
P23;14;Pleurothyrium sp1;Lauraceae;18,4
P23;15;Beilschmiedia pendula;Lauraceae;26,23
P23;16;Alchornea sp2;Euphorbiaceae;26,49
P23;17;Myrcia hartwegiana;Myrtaceae;12,44
P23;18;Trichilia pallida;Meliaceae;43,34
P23;19;Turpinia occidentalis;Staphyleaceae;11,54
P23;20;Huertea granadina;Tapisciaceae;14,9
P23;21;Ficus mutisii;Moraceae;33,75
P23;22;Calatola costaricensis;Icacinaceae;13,18
P23;23;Persea rigens;Lauraceae;11,43
P23;24;Neea amplifolia;Nyctaginaceae;12,32
P23;25;Matudaea colombiana;Hamamelidaceae;28,62
P23;26;;;11,26
P23;27;Alchornea glandulosa;Euphorbiaceae;10,03
P23;28;Matudaea colombiana;Hamamelidaceae;11,08
P23;29;Pleurothyrium sp1;Lauraceae;11,39
P23;30;Pleurothyrium sp1;Lauraceae;14,06
P23;31;Guarea kunthiana;Meliaceae;12,41
P23;32;Matudaea colombiana;Hamamelidaceae;9,92
P23;33;Cinnamomum triplinerve;Lauraceae;15,17
P23;34;Ficus andicola;Moraceae;11,42
P23;35;Persea rigens;Lauraceae;17,52
P23;36;Saurauia laevigata;Actinidiaceae;9,29
P23;37;Inga sierrae;Fabaceae;10,83
P23;38;Persea sp15;Lauraceae;15,72
P23;39;Pouteria torta;Sapotaceae;24,58
P23;40;Croton smithianus;Euphorbiaceae;34,58
P23;41;Vismia baccifera;Hypericaceae;15,14
P23;42;Aniba perutilis;Lauraceae;13,71
P23;43;Guettarda crispiflora;Rubiaceae;11,68
P23;44;Guettarda crispiflora;Rubiaceae;14,27
P23;45;Magnolia silvioi;Magnoliaceae;10,25
P23;46;Croton smithianus;Euphorbiaceae;13,18
P23;47;Croton smithianus;Euphorbiaceae;13,53
P23;48;Guatteria lehmannii;Annonaceae;11,81
P23;49;Cecropia sp1;Urticaceae;22,31
P23;50;Croton smithianus;Euphorbiaceae;25,18
P23;51;Croton smithianus;Euphorbiaceae;10,55
P23;52;Vismia sp3;Hypericaceae;14,99
P23;53;Croton smithianus;Euphorbiaceae;35,38
P23;54;Turpinia occidentalis;Staphyleaceae;10,12
P23;55;Matudaea colombiana;Hamamelidaceae;12,37
P23;56;Billia rosea;Sapindaceae;14,86
P23;57;Tocoyena sp;Rubiaceae;24,99
P23;58;Aniba perutilis;Lauraceae;21,19
P23;59;Billia rosea;Sapindaceae;17,07
P23;60;Billia rosea;Sapindaceae;13,36
P23;61;Billia rosea;Sapindaceae;11,39
P23;62;Croton smithianus;Euphorbiaceae;17,25
P23;63;Inga sp10;Fabaceae;12,8
P23;64;Matudaea colombiana;Hamamelidaceae;11,76
P23;65;Matudaea colombiana;Hamamelidaceae;15,88
P23;66;Matudaea colombiana;Hamamelidaceae;14,39
P23;67;Cavendishia pubescens;Ericaceae;14,32
P23;68;Vismia sp3;Hypericaceae;22,39
P23;69;Guettarda crispiflora;Rubiaceae;13,81
P23;70;Matudaea colombiana;Hamamelidaceae;13,43
P23;71;Croton smithianus;Euphorbiaceae;13,53
P23;72;;;20,26
P23;73;Billia rosea;Sapindaceae;11,52
P23;74;Croton smithianus;Euphorbiaceae;16,68
P23;75;Ocotea macrophylla;Lauraceae;13,13
P23;76;Pourouma bicolor;Urticaceae;33,71
P23;77;Vismia sp3;Hypericaceae;13,83
P23;78;Matudaea colombiana;Hamamelidaceae;19,3
P23;79;Aniba perutilis;Lauraceae;10,08
P23;81;Guettarda crispiflora;Rubiaceae;11,91
P23;82;Croton smithianus;Euphorbiaceae;22,95
P23;83;Cinnamomum triplinerve;Lauraceae;16,27
P23;84;Ocotea macrophylla;Lauraceae;13,21
P23;85;Ocotea macrophylla;Lauraceae;13,66
P23;86;Alchornea sp2;Euphorbiaceae;15,67
P23;87;Guettarda crispiflora;Rubiaceae;17,79
P23;88;Palicourea thyrsiflora;Rubiaceae;10,14
P23;89;Matudaea colombiana;Hamamelidaceae;11,32
P23;90;Ocotea macrophylla;Lauraceae;11,68
P23;91;Quercus humboldtii;Fagaceae;32,84
P23;92;Quercus humboldtii;Fagaceae;18,32
P23;93;Ladenbergia macrocarpa;Rubiaceae;12,45
P23;94;Guatteria lehmannii;Annonaceae;20,5
P23;95;Matudaea colombiana;Hamamelidaceae;20,05
P23;96;Graffenrieda galeottii;Melastomataceae;15,28
P23;97;Alchornea glandulosa;Euphorbiaceae;12,2
P23;98;Abarema lehmannii;Fabaceae;14,4
P23;99;Abarema lehmannii;Fabaceae;12,17
P23;100;Guettarda crispiflora;Rubiaceae;17,43
P23;101;Persea rigens;Lauraceae;10,63
P23;102;Croton smithianus;Euphorbiaceae;15,88
P23;103;Croton smithianus;Euphorbiaceae;12,42
P23;104;Matudaea colombiana;Hamamelidaceae;17,6
P23;105;Matudaea colombiana;Hamamelidaceae;19,58
P23;106;Matudaea colombiana;Hamamelidaceae;12,81
P23;107;Inga multijuga;Fabaceae;11,67
P23;108;Croton smithianus;Euphorbiaceae;19,21
P23;109;Clethra fagifolia;Clethraceae;12,14
P23;110;Croton smithianus;Euphorbiaceae;12,22
P23;111;Croton smithianus;Euphorbiaceae;23,43
P23;112;Aiouea dubia;Lauraceae;10,76
P23;113;Croton smithianus;Euphorbiaceae;12,45
P23;114;Cecropia obtusifolia;Urticaceae;13,76
P23;115;Persea rigens;Lauraceae;15,84
P23;116;Croton smithianus;Euphorbiaceae;12,07
P23;117;Croton smithianus;Euphorbiaceae;11,95
P23;118;Croton smithianus;Euphorbiaceae;12,8
P23;119;Croton smithianus;Euphorbiaceae;13,19
P23;120;Croton smithianus;Euphorbiaceae;11,43
P23;121;Croton smithianus;Euphorbiaceae;13,35
P23;122;Croton smithianus;Euphorbiaceae;10,38
P23;123;Brunellia sibundoya;Brunelliaceae;15,74
P23;124;Matudaea colombiana;Hamamelidaceae;14,55
P23;125;Guettarda crispiflora;Rubiaceae;14,85
P23;126;Matudaea colombiana;Hamamelidaceae;30,11
P23;127;Matudaea colombiana;Hamamelidaceae;14,39
P23;128;Croton smithianus;Euphorbiaceae;14,23
P23;129;Croton smithianus;Euphorbiaceae;12,19
P23;130;Croton smithianus;Euphorbiaceae;12,03
P23;131;Vismia baccifera;Hypericaceae;10,58
P23;132;Croton smithianus;Euphorbiaceae;10,59
P23;133;Croton smithianus;Euphorbiaceae;10,85
